rust:event_dispatching,erlang:port_receive,port:message_queue_len,erlang:msg_byte_size,erlang:binary_to_term,chalk_pipeline:flush/0,erlang:term_to_binary,erlang:msg_byte_size,erlang:port_command
0.014147,0.105779,0,76,0.007454,0.001573,0.232378,784,0.016341
0.014146,0.082436,0,76,0.005861,0.001032,0.198825,784,0.012934
0.014097,0.096171,0,76,0.006362,0.001092,0.221017,784,0.014347
0.014307,0.093135,0,76,0.006944,0.001162,0.223962,784,0.013836
0.013665,0.094318,0,76,0.006663,0.001172,0.22807,784,0.012944
0.013997,0.09027,0,76,0.006482,0.001212,0.226267,784,0.012964
0.014147,0.150473,0,76,0.006743,0.001152,0.229463,784,0.014277
0.014216,0.088928,0,76,0.006362,0.001212,0.224854,784,0.013375
0.014317,0.16459,0,76,0.006051,0.001172,0.244131,784,0.012614
0.014137,0.087385,0,76,0.006302,0.001162,0.227779,784,0.015479
0.014347,0.192303,0,76,0.006372,0.001442,0.260762,784,0.016441
0.013796,0.066355,0,76,0.006142,0.001072,0.215296,784,0.013325
0.014107,0.087064,0,76,0.006592,0.001233,0.216548,784,0.013425
0.014087,0.092254,0,76,0.005971,0.001122,0.218592,784,0.012834
0.014087,0.099768,0,76,0.006011,0.001162,0.213463,784,0.012954
0.013806,0.086493,0,76,0.005891,0.001152,0.219804,784,0.012724
0.013817,0.225184,0,76,0.007073,0.001503,0.230224,784,0.012093
0.014027,0.098035,0,76,0.008155,0.001453,0.23336,784,0.013786
0.015139,0.098255,0,76,0.012534,0.002695,0.273546,784,0.017984
0.014908,0.094528,0,76,0.020499,0.002825,0.312309,784,0.016341
0.014277,0.093987,0,76,0.006693,0.001683,0.228681,784,0.013917
0.014267,0.096141,0,76,0.006552,0.001303,0.227819,784,0.013345
0.014367,0.071265,0,76,0.005841,0.001112,0.217229,784,0.012825
0.014076,0.069902,0,76,0.00529,0.001062,0.21767,784,0.013025
0.014287,0.069922,0,76,0.006121,0.001112,0.222951,784,0.012814
0.014418,0.121719,0,76,0.012924,0.002876,0.30266,784,0.019026
0.017262,0.100279,0,76,0.012274,0.002965,0.346854,784,0.019196
0.015479,0.090671,0,76,0.011491,0.002705,0.277484,784,0.015859
0.014417,0.066085,0,76,0.006221,0.001042,0.194156,784,0.011793
0.014387,0.075733,0,76,0.006331,0.001263,0.209976,784,0.012443
0.013977,0.08489,0,76,0.00557,0.001182,0.193595,784,0.011702
0.014227,0.077867,0,76,0.006282,0.001152,0.200728,784,0.012564
0.014327,0.082195,0,76,0.005601,0.001001,0.195198,784,0.011723
0.013946,0.097344,0,76,0.008486,0.001583,0.263336,784,0.011221
0.014498,1.389549,0,76,0.011753,0.002094,0.284586,784,0.016211
0.017172,0.118694,0,76,0.011682,0.002274,0.263667,784,0.016692
0.014508,0.088486,0,76,0.021381,0.001212,0.217179,784,0.013115
0.014748,0.094869,0,76,0.00557,0.001413,0.218081,784,0.012634
0.015088,0.088597,0,76,0.005551,0.001132,0.22257,784,0.012483
0.01641,0.089449,0,76,0.005851,0.001132,0.281651,784,0.014257
0.014848,0.069931,0,76,0.005461,0.001002,0.250021,784,0.015369
0.014979,0.103424,0,76,0.006603,0.001282,0.225906,784,0.013506
0.015349,0.100149,0,76,0.006212,0.001162,0.231737,784,0.014537
0.015059,0.102012,0,76,0.005721,0.001272,0.21702,784,0.012834
0.014077,0.094879,0,76,0.0054,0.001142,0.23839,784,0.012794
0.014157,0.128943,0,76,0.007093,0.001613,0.271893,784,0.012774
0.014096,0.101762,0,76,0.00561,0.001233,0.224383,784,0.013646
0.014177,0.094818,0,76,0.006162,0.001162,0.218963,784,0.012664
0.014177,0.091372,0,76,0.00522,0.001062,0.190058,784,0.011722
0.014528,0.210657,0,76,0.00546,0.001172,0.213443,784,0.013014
0.014107,0.087174,0,76,0.005661,0.001182,0.22276,784,0.014127
0.014016,0.08506,0,76,0.005471,0.001132,0.214434,784,0.012674
0.014427,0.112162,0,76,0.005229,0.001113,0.215716,784,0.012504
0.014076,0.083067,0,76,0.00534,0.001022,0.231917,784,0.011652
0.014388,0.098736,0,76,0.005941,0.001122,0.225665,784,0.012153
0.014828,0.174639,0,76,0.00513,0.001212,0.239642,784,0.012994
0.015399,0.109446,0,76,0.012033,0.002705,0.29728,784,0.014758
0.014287,0.253118,0,76,0.009147,0.001743,0.279177,784,0.013425
0.014617,0.096302,0,76,0.007303,0.001613,0.2489,784,0.013996
0.014497,0.106461,0,76,0.009006,0.002245,0.256012,784,0.014548
0.014037,0.094438,0,76,0.007865,0.001573,0.259208,784,0.014958
0.014077,0.077947,0,76,0.008025,0.001282,0.239752,784,0.013746
0.014167,0.103475,0,76,0.007254,0.001212,0.259089,784,0.014807
0.014077,0.073338,0,76,0.006492,0.001082,0.235965,784,0.014447
0.014177,0.097544,0,76,0.008616,0.001523,0.275099,784,0.013896
0.014447,0.143902,0,76,0.007624,0.001192,0.239452,784,0.014126
0.014397,0.098626,0,76,0.007123,0.001253,0.235444,784,0.014277
0.014377,0.089909,0,76,0.006302,0.001282,0.218933,784,0.013906
0.013987,0.070212,0,76,0.00513,0.001032,0.207541,784,0.012664
0.014217,0.069821,0,76,0.005671,0.001252,0.207431,784,0.013245
0.014257,0.087655,0,76,0.006743,0.001332,0.221157,784,0.012143
0.014447,0.098536,0,76,0.006763,0.001152,0.219614,784,0.012674
0.014527,0.096682,0,76,0.007154,0.001162,0.227329,784,0.012924
0.014337,0.09016,0,76,0.006552,0.001293,0.308551,784,0.0157
0.013926,0.069701,0,76,0.005731,0.001092,0.227229,784,0.013325
0.014097,0.092394,0,76,0.005861,0.001072,0.218873,784,0.012784
0.013977,0.09052,0,76,0.005691,0.001252,0.207802,784,0.011712
0.014868,0.087395,0,76,0.006312,0.001282,0.239622,784,0.013976
0.013936,0.087224,0,76,0.006563,0.001082,0.21751,784,0.013445
0.014177,0.089769,0,76,0.005701,0.001142,0.238259,784,0.013516
0.013997,0.086362,0,76,0.006593,0.001162,0.230415,784,0.012693
0.014077,0.080321,0,76,0.008887,0.001462,0.250242,784,0.01604
0.014066,0.08445,0,76,0.00579,0.001103,0.197392,784,0.011361
0.015669,0.131759,0,76,0.012994,0.002755,0.284166,784,0.017834
0.014367,0.113464,0,76,0.011993,0.002665,0.306437,784,0.017574
0.01603,0.115417,0,76,0.014508,0.003226,0.400395,784,0.023184
0.018094,0.094619,0,76,0.011662,0.002845,0.25441,784,0.017082
0.016972,0.094568,0,76,0.011933,0.002284,0.261252,784,0.016552
0.014718,0.069941,0,76,0.006713,0.001192,0.20655,784,0.012624
0.014348,0.092985,0,76,0.007173,0.001132,0.218352,784,0.013516
0.013997,0.088176,0,76,0.00567,0.001103,0.195027,784,0.011953
0.014317,0.096943,0,76,0.006181,0.001012,0.192623,784,0.011713
0.013896,0.10631,0,76,0.005861,0.001092,0.242287,784,0.012313
0.013365,0.081975,0,76,0.006021,0.001082,0.209866,784,0.011872
0.014047,0.083066,0,76,0.018355,0.001042,0.197672,784,0.013376
0.013776,1.418695,0,76,0.023825,0.002875,0.33941,784,0.01557
0.014718,0.126218,0,76,0.013135,0.002755,0.287121,784,0.017954
0.014117,0.105088,0,76,0.008035,0.001423,0.236165,784,0.013766
0.014297,0.07403,0,76,0.007153,0.001273,0.206178,784,0.012624
0.013816,0.094758,0,76,0.006863,0.001262,0.244662,784,0.012804
0.014287,0.123873,0,76,0.011963,0.002655,0.275158,784,0.017043
0.014277,0.089489,0,76,0.008225,0.001373,0.230144,784,0.013145
0.014136,0.093146,0,76,0.007875,0.001342,0.251875,784,0.016832
0.013776,0.073428,0,76,0.006753,0.001112,0.229132,784,0.013085
0.013856,0.115408,0,76,0.006582,0.001282,0.226688,784,0.013656
0.014197,0.09027,0,76,0.007424,0.001112,0.222971,784,0.013766
0.013916,0.10617,0,76,0.008066,0.001713,0.236045,784,0.014868
0.013876,0.088437,0,76,0.006672,0.001062,0.213423,784,0.012653
0.013886,0.098175,0,76,0.007013,0.001203,0.264288,784,0.014848
0.014016,0.090881,0,76,0.007144,0.001262,0.255111,784,0.013836
0.013967,0.070543,0,76,0.006652,0.001032,0.2121,784,0.013816
0.013926,0.080742,0,76,0.022392,0.001032,0.195899,784,0.012624
0.014076,0.091142,0,76,0.006863,0.001142,0.226998,784,0.013245
0.014217,0.080651,0,76,0.007555,0.001422,0.258207,784,0.013636
0.013926,0.091663,0,76,0.007635,0.001522,0.253549,784,0.013455
0.014267,0.073258,0,76,0.006132,0.001032,0.229052,784,0.014477
0.014056,0.072447,0,76,0.006282,0.001072,0.215997,784,0.012574
0.013786,0.100169,0,76,0.007023,0.001292,0.220897,784,0.013485
0.014327,0.103064,0,76,0.009638,0.001964,0.244972,784,0.01615
0.011521,0.093847,0,76,0.007294,0.001443,0.254209,784,0.014127
0.013665,0.09523,0,76,0.006933,0.001252,0.234342,784,0.013435
0.014106,0.079821,0,76,0.007915,0.001583,0.229212,784,0.014547
0.014197,0.09059,0,76,0.007484,0.001263,0.227439,784,0.013816
0.014207,0.105058,0,76,0.007504,0.001513,0.231667,784,0.013606
0.014137,0.091732,0,76,0.006152,0.001012,0.203413,784,0.012694
0.014096,0.088497,0,76,0.006723,0.001062,0.217239,784,0.013286
0.014046,0.087235,0,76,0.006572,0.001293,0.215045,784,0.012784
0.014017,0.086963,0,76,0.005872,0.001212,0.216749,784,0.013675
0.014127,0.096732,0,76,0.005811,0.001142,0.259359,784,0.013315
0.014217,0.088907,0,76,0.006412,0.001112,0.234963,784,0.012935
0.014186,0.092034,0,76,0.005681,0.001062,0.201149,784,0.012183
0.014648,0.101822,0,76,0.006542,0.001253,0.250392,784,0.013064
0.014177,0.098426,0,76,0.007133,0.001373,0.240153,784,0.013164
0.014097,0.092434,0,76,0.006563,0.001072,0.224713,784,0.013796
0.014187,0.10067,0,76,0.006071,0.001172,0.234092,784,0.013766
0.013846,0.195369,0,76,0.006933,0.001282,0.218342,784,0.013355
0.014728,0.090621,0,76,0.006452,0.001272,0.221498,784,0.013275
0.014026,0.093055,0,76,0.006292,0.001112,0.218623,784,0.013064
0.013846,0.06944,0,76,0.005791,0.001143,0.216488,784,0.013986
0.014157,0.070272,0,76,0.005881,0.001002,0.250212,784,0.014307
0.014017,0.082435,0,76,0.006292,0.001042,0.198614,784,0.012243
0.013756,0.102974,0,76,0.006512,0.001172,0.221578,784,0.015009
0.013866,0.086453,0,76,0.006392,0.001142,0.214986,784,0.014307
0.013796,0.093967,0,76,0.006643,0.001302,0.224263,784,0.013085
0.015329,0.103084,0,76,0.013125,0.002665,0.302791,784,0.020328
0.017283,0.095229,0,76,0.013265,0.002645,0.320895,784,0.016642
0.017463,0.121229,0,76,0.012453,0.002635,0.275309,784,0.019357
0.014157,0.108795,0,76,0.012474,0.002605,0.27574,784,0.01588
0.014277,0.096111,0,76,0.007324,0.001543,0.250291,784,0.011983
0.014116,0.072657,0,76,0.006152,0.001222,0.228872,784,0.013064
0.014076,0.075242,0,76,0.005771,0.000922,0.188936,784,0.011391
0.014517,0.101682,0,76,0.007825,0.001462,0.25457,784,0.014377
0.014498,0.226687,0,76,0.007063,0.001032,0.205448,784,0.012072
0.014056,0.090381,0,76,0.006833,0.001052,0.226557,784,0.015509
0.014076,0.091372,0,76,0.007124,0.001222,0.247797,784,0.012965
0.014157,0.1061,0,76,0.008115,0.001262,0.220586,784,0.013536
0.014187,0.071404,0,76,0.006923,0.001182,0.210016,784,0.012584
0.014277,0.094458,0,76,0.007284,0.001282,0.235123,784,0.013796
0.015088,0.114536,0,76,0.013165,0.002515,0.258918,784,0.017553
0.015579,0.117662,0,76,0.012473,0.002675,0.271713,784,0.018344
0.01573,0.223691,0,76,0.012564,0.002625,0.275079,784,0.017843
0.014347,0.113995,0,76,0.011542,0.002475,1.945077,784,0.021441
0.014487,0.270189,0,76,0.019307,0.001633,0.252396,784,0.011822
0.014016,0.097634,0,76,0.007815,0.001032,0.211419,784,0.011992
0.013576,0.092384,0,76,0.008035,0.001483,0.236766,784,0.013215
0.014137,0.114165,0,76,0.011482,0.002625,0.272223,784,0.018224
0.013986,0.099167,0,76,0.011031,0.001433,0.215476,784,0.013395
0.014007,0.091572,0,76,0.006402,0.001353,0.219564,784,0.014357
0.013806,0.068418,0,76,0.006262,0.001092,0.260141,784,0.011962
0.014107,0.089308,0,76,0.006563,0.001152,0.210777,784,0.03166
0.014117,0.100149,0,76,0.007314,0.001252,0.223551,784,0.014889
0.014016,0.086343,0,76,0.006563,0.001162,0.226296,784,0.013105
0.013806,0.096973,0,76,0.007093,0.001182,0.231617,784,0.014057
0.014057,0.11674,0,76,0.007935,0.001823,0.268166,784,0.013645
0.014086,0.068419,0,76,0.006292,0.000952,0.197312,784,0.03698
0.013836,0.092204,0,76,0.007694,0.001152,0.231236,784,0.014858
0.014517,0.093446,0,76,0.007274,0.001563,0.245392,784,0.015951
0.014116,0.303733,0,76,0.008326,0.001432,0.237418,784,0.018996
0.014698,0.113965,0,76,0.008846,0.001273,0.221227,784,0.014988
0.014166,0.113855,0,76,0.008486,0.001423,0.221457,784,0.013996
0.014287,0.071705,0,76,0.031619,0.001002,0.208914,784,0.013155
0.014187,0.098105,0,76,0.006943,0.001032,0.205698,784,0.013736
0.014417,0.085932,0,76,0.007243,0.001393,0.205508,784,0.013295
0.014096,0.095089,0,76,0.006613,0.001222,0.201029,784,0.013255
0.014086,0.187834,0,76,0.007004,0.001102,0.205447,784,0.013365
0.014146,0.094619,0,76,0.008185,0.001503,0.241956,784,0.016531
0.013916,0.083006,0,76,0.006432,0.000972,0.198815,784,0.012363
0.013986,0.096191,0,76,0.006122,0.001162,0.213673,784,0.014157
0.014166,0.090832,0,76,0.00565,0.001062,0.200448,784,0.012965
0.013896,0.094518,0,76,0.059542,0.001263,0.217991,784,0.013545
0.013876,0.083337,0,76,0.011822,0.002265,0.257515,784,0.016812
0.013746,0.092264,0,76,0.007925,0.001463,0.224914,784,0.015349
0.014077,0.066705,0,76,0.005621,0.001032,0.217951,784,0.013114
0.019116,0.223461,0,76,0.006633,0.001222,0.247967,784,0.016171
0.014187,0.087816,0,76,0.006221,0.001123,0.218091,784,0.013134
0.014186,0.096783,0,76,0.006612,0.001213,0.220205,784,0.014367
0.014246,0.10051,0,76,0.006192,0.001132,0.293573,784,0.016521
0.014247,0.087325,0,76,0.006211,0.001213,0.222289,784,0.014667
0.014166,0.085532,0,76,0.005901,0.001122,0.220706,784,0.013836
0.014026,0.085501,0,76,0.006052,0.001022,0.193885,784,0.012534
0.013986,0.096492,0,76,0.007995,0.001673,0.238039,784,0.014768
0.013897,0.20692,0,76,0.007043,0.001152,0.254851,784,0.020007
0.014137,0.09559,0,76,0.006702,0.001132,0.235414,784,0.015059
0.014367,0.087976,0,76,0.006281,0.001203,0.216638,784,0.013896
0.016692,0.123713,0,76,0.012674,0.002364,0.276031,784,0.019366
0.016601,0.124745,0,76,0.012373,0.002605,0.26484,784,0.015709
0.0162,0.108254,0,76,0.011682,0.001864,0.256283,784,0.014918
0.014528,0.093376,0,76,0.006201,0.001323,0.206239,784,0.012463
0.014137,0.206098,0,76,0.006923,0.001553,0.207381,784,0.012103
0.014097,0.067928,0,76,0.004849,0.000972,0.18559,784,0.012313
0.014197,0.099067,0,76,0.059752,0.001874,0.243529,784,0.014958
0.013646,0.089268,0,76,0.006152,0.001082,0.205107,784,0.012714
0.013896,0.082115,0,76,0.00533,0.001022,0.197663,784,0.011972
0.013936,0.083227,0,76,0.005811,0.001042,0.213843,784,0.012073
0.013976,0.082385,0,76,0.012815,0.001192,0.232679,784,0.011271
0.013856,0.095309,0,76,0.005671,0.001102,0.214434,784,0.013366
0.013926,0.090631,0,76,0.005841,0.001172,0.216358,784,0.013415
0.014177,0.227459,0,76,0.005841,0.001112,0.218612,784,0.013175
0.013465,0.224253,0,76,0.005701,0.001102,0.217169,784,0.013045
0.014116,0.096071,0,76,0.006302,0.001263,0.27087,784,0.012895
0.013786,0.072657,0,76,0.00532,0.001203,0.231276,784,0.014206
0.014778,0.100579,0,76,0.006983,0.001373,0.228581,784,0.014267
0.014056,0.084329,0,76,0.00553,0.001143,0.220666,784,0.011912
0.015329,0.096422,0,76,0.006813,0.001212,0.230384,784,0.013636
0.015159,0.089078,0,76,0.006412,0.001373,0.228711,784,0.014056
0.014507,0.203393,0,76,0.006713,0.001222,0.228581,784,0.013997
0.014097,0.135776,0,76,0.007274,0.001452,0.2225,784,0.014708
0.014106,0.086974,0,76,0.006733,0.001152,0.216298,784,0.012734
0.013886,0.086002,0,76,0.006102,0.001112,0.217099,784,0.012113
0.014016,0.084289,0,76,0.006112,0.001432,0.199026,784,0.012183
0.014137,0.082495,0,76,0.005451,0.001012,0.20203,784,0.011542
0.014107,0.21234,0,76,0.075062,0.001292,0.246034,784,0.013595
0.014207,0.065543,0,76,0.005781,0.001092,0.22246,784,0.013976
0.013977,0.084559,0,76,0.006061,0.001012,0.192283,784,0.011702
0.013546,0.083086,0,76,0.005601,0.001052,0.20694,784,0.011872
0.013916,0.29184,0,76,0.005811,0.001012,0.195268,784,0.012824
0.015359,0.109466,0,76,0.012824,0.003036,0.324762,784,0.017473
0.015419,0.095189,0,76,0.012334,0.002514,0.283555,784,0.018144
0.014448,0.1066,0,76,0.010059,0.002375,0.319993,784,0.01591
0.014046,0.080672,0,76,0.006833,0.001323,0.24977,784,0.015149
0.012494,0.080131,0,76,0.006923,0.001232,0.249651,784,0.015269
0.008717,0.073548,0,76,0.006042,0.001513,0.221087,784,0.012954
0.010409,0.084409,0,76,0.006553,0.001202,0.226757,784,0.014518
0.01083,0.086984,0,76,0.005901,0.001343,0.271482,784,0.014126
0.006742,0.057258,0,76,0.005911,0.001082,0.219544,784,0.013456
0.01074,0.119425,0,76,0.012303,0.002144,0.275901,784,0.019967
0.014007,0.115487,0,76,0.012845,0.002554,0.257275,784,0.016922
0.014167,0.088857,0,76,0.006372,0.001172,0.221769,784,0.013665
0.013756,0.097824,0,76,0.006643,0.001282,0.224273,784,0.013416
0.014397,0.082726,0,76,0.006662,0.001183,0.214193,784,0.013346
0.014127,0.091422,0,76,0.005891,0.001142,0.219134,784,0.012403
0.014327,0.088457,0,76,0.005881,0.001112,0.21753,784,0.012484
0.014247,0.086293,0,76,0.060183,0.001283,0.221247,784,0.013876
0.014257,0.090992,0,76,0.006412,0.001382,0.236015,784,0.014017
0.013536,0.088457,0,76,0.006873,0.001212,0.21725,784,0.013475
0.013826,0.101932,0,76,0.006402,0.001132,0.236256,784,0.013215
0.014648,0.067517,0,76,0.00555,0.000982,0.208574,784,0.013675
0.014046,0.070854,0,76,0.006602,0.001182,0.193555,784,0.013055
0.015159,0.231987,0,76,0.012704,0.002956,0.286109,784,0.020619
0.014698,0.089629,0,76,0.011241,0.002515,0.269308,784,0.015308
0.014287,0.104106,0,76,0.007064,0.001543,0.22802,784,0.015178
0.012864,0.203093,0,76,0.006192,0.001322,0.290508,784,0.016862
0.008836,0.053381,0,76,0.005631,0.001042,0.215756,784,0.013746
0.01031,0.060183,0,76,0.00519,0.001222,0.188225,784,0.012524
0.01062,0.114445,0,76,0.012043,0.002575,0.300096,784,0.018234
0.027792,0.112002,0,76,0.012363,0.002555,0.294114,784,0.017804
0.027613,0.348136,0,76,0.013455,0.002826,0.271712,784,0.018284
0.023053,0.093777,0,76,0.012063,0.002504,0.261403,784,0.01601
0.025158,0.09024,0,76,0.008826,0.001423,0.234082,784,0.013705
0.022763,0.246535,0,76,0.012514,0.002384,0.261303,784,0.018134
0.027662,0.129074,0,76,0.011682,0.003095,0.252456,784,0.014929
0.019397,0.103174,0,76,0.006903,0.001353,0.205577,784,0.012373
0.024066,0.209464,0,76,0.005661,0.001293,0.23879,784,0.014307
0.023635,0.071234,0,76,0.050906,0.001122,0.201139,784,0.010841
0.024055,0.101611,0,76,0.006222,0.001162,0.211178,784,0.012093
0.023104,0.107563,0,76,0.007153,0.001283,0.22288,784,0.013636
0.023775,0.120346,0,76,0.006683,0.001443,0.237117,784,0.012674
0.022442,0.101762,0,76,0.006182,0.001142,0.209254,784,0.013195
0.024437,0.10084,0,76,0.006442,0.001182,0.225906,784,0.013696
0.012564,0.07994,0,76,0.006342,0.001393,0.21749,784,0.013966
0.011983,0.085791,0,76,0.006923,0.001213,0.232879,784,0.013816
0.012524,0.089338,0,76,0.007074,0.001382,0.23316,784,0.013946
0.012043,0.095109,0,76,0.006853,0.001172,0.223902,784,0.012744
0.011121,0.068719,0,76,0.006382,0.001173,0.230735,784,0.013635
0.012975,0.09553,0,76,0.006852,0.001273,0.235043,784,0.012393
0.012624,0.06396,0,76,0.005631,0.001082,0.233009,784,0.013265
0.013074,0.088807,0,76,0.006603,0.001182,0.230665,784,0.013896
0.020739,0.222309,0,76,0.006352,0.001423,0.226897,784,0.012805
0.022492,0.096322,0,76,0.006653,0.001212,0.217119,784,0.012734
0.022993,0.113374,0,76,0.008927,0.001663,0.24936,784,0.014648
0.022001,0.096122,0,76,0.007073,0.001433,0.232378,784,0.012944
0.024195,0.077516,0,76,0.005461,0.000992,0.207771,784,0.012674
0.022603,0.097924,0,76,0.006522,0.001253,0.225054,784,0.013435
0.025298,0.102863,0,76,0.005982,0.001272,0.209335,784,0.012113
0.02098,0.093466,0,76,0.0584,0.001122,0.229503,784,0.013766
0.026881,0.104737,0,76,0.006312,0.001333,0.231837,784,0.012854
0.025077,0.117642,0,76,0.007464,0.001462,0.258668,784,0.013195
0.026319,0.122361,0,76,0.006071,0.001102,0.232228,784,0.012414
0.023985,0.10622,0,76,0.007775,0.001563,0.2334,784,0.014558
0.027212,0.14858,0,76,0.013024,0.003106,0.287502,784,0.020779
0.026199,0.129745,0,76,0.012513,0.002886,0.290017,784,0.018144
0.025217,0.097594,0,76,0.008326,0.001142,0.229292,784,0.013897
0.022823,0.132961,0,76,0.008946,0.001273,0.260952,784,0.013135
0.02651,0.089619,0,76,0.006032,0.001052,0.218271,784,0.012303
0.024536,0.104738,0,76,0.006322,0.001252,0.202201,784,0.011502
0.02636,0.151836,0,76,0.006823,0.001152,0.239432,784,0.012062
0.027151,0.114506,0,76,0.006532,0.001273,0.249971,784,0.013686
0.021591,0.200428,0,76,0.006602,0.001192,0.227399,784,0.013005
0.018204,0.091352,0,76,0.006232,0.001263,0.279967,784,0.018936
0.020498,0.072427,0,76,0.005991,0.001062,0.199837,784,0.012042
0.015129,0.082706,0,76,0.009117,0.002545,0.262675,784,0.018755
0.008786,0.060684,0,76,0.009819,0.001873,0.261513,784,0.014818
0.01559,0.08535,0,76,0.01021,0.002124,0.263897,784,0.014798
0.014848,0.080091,0,76,0.01044,0.001833,0.257867,784,0.015689
0.015138,0.092084,0,76,0.009407,0.002004,0.197633,784,0.011812
0.014938,0.080962,0,76,0.05274,0.001833,0.195038,784,0.0107
0.017854,0.092073,0,76,0.011452,0.002394,0.265581,784,0.017563
0.012974,0.074601,0,76,0.01091,0.002175,0.246605,784,0.015839
0.029335,0.120818,0,76,0.012193,0.002885,0.288975,784,0.017192
0.014307,0.086423,0,76,0.007274,0.001202,0.210848,784,0.013656
0.022423,0.087364,0,76,0.01035,0.002354,0.262736,784,0.015679
0.020068,0.093246,0,76,0.010209,0.002184,0.256754,784,0.016371
0.025118,0.087525,0,76,0.007183,0.001203,0.215606,784,0.013996
0.018906,0.07438,0,76,0.007424,0.001463,0.225916,784,0.013896
0.029576,0.119465,0,76,0.012694,0.002956,0.299805,784,0.020789
0.020669,0.10063,0,76,0.011762,0.002705,0.263908,784,0.016371
0.013766,0.091793,0,76,0.011742,0.002916,0.272093,784,0.016922
0.014648,0.093376,0,76,0.011842,0.002485,0.293543,784,0.016171
0.014768,0.10069,0,76,0.008997,0.001502,0.228752,784,0.014327
0.014598,0.381619,0,76,0.008676,0.001604,0.229322,784,0.013616
0.014578,0.093095,0,76,0.008977,0.001653,0.234432,784,0.014367
0.014577,0.093236,0,76,0.008196,0.001402,0.234021,784,0.014428
0.014236,0.092986,0,76,0.008145,0.001954,0.213562,784,0.013846
0.014618,0.075843,0,76,0.006773,0.001262,0.216428,784,0.013586
0.011191,0.061997,0,76,0.007785,0.001563,0.22812,784,0.014197
